date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2020-03-21,0.7,-3.92,-3.85,-8.4,,-15,72,52.6,47.5,23,-8.7,-13.1,-14.1,-19.4,27,18.29,18.5,10,42,33,103.73,103.42,103.3,102.86,101.52,101.22,101.11,100.7,24100,24100,24100,24100,3.1,2.2,2.5,1.9,21.9,0,0,0,0,0,0,0,,07:20:00,1584789600,7.33,19:32:00,1584833520,19.53,12.2,4,4,1,1,-7,-7,,,,,,7,2.1,3.5,0,,,,
2020-03-20,18.4,7.67,7.04,-4.3,,-10,99,80.2,80.5,62,15,4.4,2.8,-9.3,63,36.33,38,13,78,29,102.74,101.02,101.39,100.04,100.59,98.92,99.28,97.97,24100,19133.3,12350,600,2.1,1.8,1.8,1.6,11,0,2,0,0,3.6,3.6,0,,07:21:00,1584703260,7.35,19:30:00,1584747000,19.5,12.15,4,5,17,18,-8,7,,,,,,8,7,4.5,1,,,,
2020-03-19,7.3,4.76,4.65,2,,,96,81.7,81.5,67,5.4,1.9,1.3,-2.8,26,14.29,16.5,7,37,8,102.4,102.05,101.71,101.02,100.26,99.91,99.59,98.91,24100,17262.5,14050,4000,3.4,2.5,2.7,2,13.3,0,0,0,0,2.6,2.6,0,,07:23:00,1584616980,7.38,19:29:00,1584660540,19.48,12.1,4,4,11,11,5,9,,,,,,8,8,8,8,,,,
2020-03-18,4.4,1.6,0.7,-3,,-7,69,54.5,52.5,36,-2.9,-6.9,-6.3,-9.8,31,18.04,17.5,4,41,9,103.16,102.79,102.72,102.27,100.99,100.63,100.56,100.12,24100,23700,21700,19300,2.6,2.4,2.4,2.1,17.3,0,0,0,0,1,1,0,,07:25:00,1584530700,7.42,19:28:00,1584574080,19.47,12.05,3,5,4,4,1,2,,,,,,8,5.5,4,0,,,,
2020-03-17,8.6,3.67,3.7,-1.2,,-4,93,70.3,66.5,40,2,-1.7,-2.6,-7.3,40,21.17,23,6,55,29,102.74,102.01,102.19,101.64,100.58,99.87,100.05,99.51,24100,21166.7,16900,9700,2.8,2.3,2.4,1.9,14.3,0,0,0,0,0,0,0,,07:27:00,1584444420,7.45,19:27:00,1584487620,19.45,12,3,4,7,7,-5,-5,,,,,,8,5.4,4,0,,,,
2020-03-16,4.1,-0.09,-0.6,-5.3,,-12,94,58.1,61.5,29,-0.1,-8,-7.2,-14.2,26,17.46,17.5,9,46,9,103.68,102.96,102.87,102.06,101.49,100.78,100.7,99.91,24100,22262.5,13250,2400,2.6,2.3,2.3,2,18.6,0,0,0,0,1,0,1,0,07:29:00,1584358140,7.48,19:26:00,1584401160,19.43,11.95,4,4,3,4,0,0,,,,,,8,4.9,4,0,,,,
2020-03-15,3.8,-0.49,-0.3,-4.4,,-10,76,45,48.5,21,-5,-11.8,-11.1,-17.2,27,17.96,15,3,39,5,103.9,103.69,103.61,103.31,101.71,101.51,101.42,101.13,24100,24100,24100,24100,2.5,2.3,2.3,2.1,18.3,0,0,0,0,0,0,0,,07:30:00,1584271800,7.5,19:24:00,1584314640,19.4,11.9,4,4,3,3,-5,-5,,,,,,7,1.3,3.5,0,,,,
2020-03-14,3.7,1.37,1.15,-1.4,,-5,72,64.5,65.5,59,-3.8,-4.6,-4.7,-5.5,37,20.62,21,5,54,31,103.32,102.98,102.83,102.34,101.14,100.81,100.67,100.2,24100,24100,24100,24100,2.1,1.9,2,1.8,16.9,0,0,0,0,0,0,0,,07:32:00,1584185520,7.53,19:23:00,1584228180,19.38,11.85,4,4,6,6,-6,-5,,,,,,8,6.6,4,0,,,,
2020-03-13,8.4,4.93,4.75,1.1,,,97,67.3,70,43,7.7,-1.1,0.4,-6.8,50,31.21,27.5,5,78,29,102.3,101.03,101.1,99.9,100.16,98.92,98.99,97.81,24100,22833.3,16900,9700,2.2,2,2,1.8,13.2,0,0,0,0,2.8,2.8,0,,07:34:00,1584099240,7.57,19:22:00,1584141720,19.37,11.8,4,4,5,6,0,0,,,,,,8,5.5,4.5,1,,,,
2020-03-12,5.9,2.69,2.95,0,,,83,77,75.5,68,2.5,-1,0,-2.5,28,16.25,18,8,37,8,101.9,101.53,101.24,100.58,99.75,99.39,99.11,98.47,24100,24100,24100,24100,2.3,2,2,1.8,15.1,0,0,0,0,0,0,0,,07:36:00,1584012960,7.6,19:21:00,1584055260,19.35,11.75,4,4,9,9,6,6,,,,,,8,7.1,5.5,3,,,,
2020-03-11,4.2,0.57,0.85,-2.5,,-6,82,71.1,66,50,-2.1,-4.2,-4.1,-6.1,27,15.33,13.5,0,42,8,102.37,102.1,102.1,101.83,100.23,99.95,99.96,99.69,24100,24100,24100,24100,2.6,2.1,2,1.5,17.1,0,0,0,0,0,0,0,,07:37:00,1583926620,7.62,19:19:00,1583968740,19.32,11.7,2,3,3,3,-3,-2,,,,,,8,5.9,4,0,,,,
2020-03-10,11.8,7.05,5.15,-1.5,,-5,95,79,78,61,10.2,3.6,2.8,-4.7,38,23.17,22.5,7,55,19,102.34,101.47,101.58,100.82,100.2,99.37,99.47,98.74,24100,19754.2,14450,4800,3.2,2.4,2.5,1.8,12.8,0,0.2,0,0,3.6,3.6,0,,07:39:00,1583840340,7.65,19:18:00,1583882280,19.3,11.65,2,2,10,13,-3,-2,,,,,,8,5.3,4,0,,,,
2020-03-09,17.2,12.13,12.5,7.8,,,81,49.4,59.5,38,8.4,1.6,2.8,-2.7,32,23.29,24.5,17,50,21,102.11,102.01,101.97,101.82,100,99.9,99.86,99.72,24100,24100,24100,24100,3.4,2.7,2.8,2.3,5.5,0,7.5,5.5,2.5,0,0,0,,07:41:00,1583754060,7.68,19:17:00,1583795820,19.28,11.6,4,4,14,16,7,7,,,,,,8,6,5,2,,,,
2020-03-08,12.2,6.6,6.3,0.4,,,77,52.1,54,31,-1.3,-3.2,-3.1,-4.9,37,22.26,26,15,46,19,102.84,102.52,102.45,102.06,100.68,100.37,100.31,99.94,24100,24100,24100,24100,2.8,2.5,2.5,2.1,11.7,0,1.3,0,0,0,0,0,,07:43:00,1583667780,7.72,19:16:00,1583709360,19.27,11.55,4,4,12,12,3,3,,,,,,8,3.9,4.5,1,,,,
2020-03-07,3.9,-1.49,-1.65,-7.2,,-13,73,55.4,53.5,34,-4.1,-9.7,-8.2,-12.4,23,13.75,14,5,35,18,103.4,103.09,103.12,102.84,101.21,100.9,100.94,100.67,24100,24100,24100,24100,2.7,2.3,2.4,2.1,19.6,0,0,0,0,0,0,0,,06:44:00,1583581440,6.73,18:15:00,1583622900,18.25,11.52,3,3,5,5,-1,-1,,,,,,6,1.3,3,0,,,,
2020-03-06,2.3,0.58,0.04,-2.2,,-6,95,79.1,79,63,0.4,-2.7,-3.5,-7.5,26,19.08,16.5,7,48,4,102.74,101.7,101.89,101.05,100.57,99.56,99.75,98.93,24100,18541.7,12650,1200,2.9,2.4,2.5,2.1,18,0,0,0,0,2.2,0,1.8,0,06:46:00,1583495160,6.77,18:13:00,1583536380,18.22,11.45,1,3,3,3,-8,-8,,,,,,8,7.3,5.5,3,,,,
2020-03-05,5.9,1.73,1.2,-3.5,,-7,84,59.6,63.5,43,-1.3,-5.6,-4.3,-7.4,33,16.38,19.5,6,45,31,102.11,101.83,101.74,101.38,99.96,99.69,99.61,99.25,24100,24100,24100,24100,2.8,2.4,2.5,2.1,16.8,0,0,0,0,0,0,0,0,06:48:00,1583408880,6.8,18:12:00,1583449920,18.2,11.4,3,3,3,4,0,0,,,,,,8,3.9,4,0,,,,
2020-03-04,6,2.54,3.35,0.7,,,86,72.3,71.5,57,0.3,-2,-3.1,-6.5,33,20.88,20.5,8,55,30,101.72,100.87,100.96,100.2,99.59,98.75,98.84,98.1,24100,24100,24100,24100,2.4,2.3,2.2,2.1,14.7,0,0,0,0,0,0,0,0,06:50:00,1583322600,6.83,18:11:00,1583363460,18.18,11.35,2,3,5,5,-5,0,,,,,,8,6.5,4.5,1,,,,
2020-03-03,4.2,2.45,2.3,0.4,,,96,90.3,87.5,79,3.2,1,1.2,-0.7,25,14.25,14.5,4,41,27,100.62,100.09,100.11,99.59,98.51,97.99,98.01,97.5,24100,13800,13250,2400,3.6,3,3.1,2.6,15.7,0,0,0,0,8.8,8.8,0,0,06:51:00,1583236260,6.85,18:09:00,1583276940,18.15,11.3,1,2,5,5,0,1,,,,,,8,7.2,6,4,,,,
2020-03-02,6.8,4.45,3.8,0.8,,,95,81.8,78,61,5.6,1.5,0.9,-3.8,27,17.54,18,9,45,18,100.87,100.51,100.59,100.3,98.75,98.4,98.47,98.2,24100,20925,14050,4000,3.8,3,3,2.2,14.2,0,0,0,0,0.2,0.2,0,2,06:53:00,1583149980,6.88,18:08:00,1583190480,18.13,11.25,1,1,7,7,-2,0,,,,,,8,6.4,4.5,1,,,,
2020-03-01,2.5,-2.58,-4.2,-10.9,,-15,80,66.3,62.5,45,-3.2,-8.2,-8,-12.8,32,15.08,18,4,41,16,102.11,101.77,101.54,100.97,99.93,99.61,99.38,98.84,24100,24100,24100,24100,3.2,2.9,2.8,2.5,22.2,0,0,0,0,0,0,0,11,06:55:00,1583063700,6.92,18:07:00,1583104020,18.12,11.2,3,3,1,2,-1,0,,,,,,8,3.6,4,0,,,,
2020-02-29,-3.7,-8.86,-8.85,-14,,-21,77,65.6,64,51,-10.8,-14.3,-14.3,-17.9,38,16.83,21.5,5,46,31,101.98,101.56,101.52,101.05,99.79,99.37,99.33,98.88,24100,24100,24100,24100,2.5,2.2,2.2,2,26.9,0,0,0,0,0,0,0,12,06:56:00,1582977360,6.93,18:06:00,1583017560,18.1,11.17,2,3,-4,-4,-12,-10,,,,,,8,3.7,4,0,,,,
2020-02-28,-3.7,-5.8,-7.19,-10.7,,-16,88,71,75,62,-7.5,-10.3,-9.8,-12.2,45,28.71,27,9,67,27,100.99,100.62,100.72,100.46,98.83,98.47,98.58,98.32,24100,19058.3,12850,1600,2.4,2.2,2.2,2.1,25.2,0,0,0,0,1.6,0,1.6,11,06:58:00,1582891080,6.97,18:04:00,1582931040,18.07,11.1,1,3,-3,-3,-10,-10,,,,,,8,6.7,5.5,3,,,,
2020-02-27,-3.5,-4.94,-4.84,-6.2,,-15,91,76.3,78.5,66,-5.6,-8.6,-8.1,-10.5,56,34.96,37,18,87,27,100.48,100.22,100.2,99.91,98.33,98.09,98.06,97.78,24100,12400,13050,2000,2.3,2.1,2.1,2,22.8,0,0,0,0,2.4,0,2.4,13,07:00:00,1582804800,7,18:03:00,1582844580,18.05,11.05,2,3,-4,-4,-7,-7,,,,,,8,6.8,5.5,3,,,,
2020-02-26,2.8,-1.04,-0.75,-4.3,,-10,95,86.3,78,61,-2.1,-3.2,-3.6,-5.2,32,23.67,23,14,41,8,101.59,101.09,100.88,100.17,99.46,98.96,98.75,98.04,24100,7075,12850,1600,3.1,2.6,2.7,2.3,18.8,0,0,0,0,11.4,0,11.4,1,07:01:00,1582718460,7.02,18:02:00,1582758120,18.03,11.02,1,1,0,0,-5,-5,,,,,,8,7.4,6,4,,,,
2020-02-25,4.5,2.28,2.4,0.3,,,97,79.8,79.5,62,1.5,-1,-0.9,-3.4,27,19.5,15.5,4,33,7,101.62,101.47,101.47,101.31,99.48,99.34,99.34,99.19,24100,18141.7,12650,1200,3.5,3,3,2.6,15.6,0,0,0,0,2.2,0.8,1.4,1,07:03:00,1582632180,7.05,18:01:00,1582671660,18.02,10.97,2,2,4,5,-1,-1,,,,,,8,7.6,4.5,1,,,,
2020-02-24,9.3,4.72,4.3,-0.7,,,87,64.5,65.5,44,0.6,-1.7,-1.2,-3.1,19,13.5,13.5,8,30,20,101.4,101.28,101.26,101.11,99.28,99.16,99.14,99,24100,24100,24100,24100,3.7,3,3,2.4,13.7,0,0,0,0,0,0,0,,07:04:00,1582545840,7.07,17:59:00,1582585140,17.98,10.92,3,3,9,9,0,1,,,,,,8,5.2,4,0,,,,
2020-02-23,9.3,4.25,4.5,-0.3,,-6,67,53.4,51.5,36,-2.5,-4.7,-4.5,-6.4,29,22.58,22.5,16,50,19,101.9,101.58,101.55,101.2,99.76,99.44,99.42,99.08,24100,24100,24100,24100,3.4,2.7,2.9,2.4,13.5,0,0,0,0,0,0,0,,07:06:00,1582459560,7.1,17:58:00,1582498680,17.97,10.87,3,3,8,8,0,1,,,,,,7,2.6,3.5,0,,,,
2020-02-22,5.7,0.31,0.64,-4.4,,-10,71,59.5,61,51,-3.8,-6.8,-7.2,-10.6,26,17.71,18,10,42,27,102.3,102.11,102.1,101.9,100.13,99.96,99.94,99.76,24100,24100,24100,24100,2.7,2.4,2.4,2,17.4,0,0,0,0,0,0,0,,07:08:00,1582373280,7.13,17:57:00,1582412220,17.95,10.82,3,3,4,6,-3,-3,,,,,,5,1.1,2.5,0,,,,
2020-02-21,0.6,-4.75,-4.95,-10.5,,-18,78,60,58.5,39,-7.7,-11.7,-11,-14.3,30,20.71,21.5,13,48,19,103.42,102.9,102.8,102.18,101.2,100.7,100.61,100.01,24100,24100,24100,24100,2.8,2.4,2.5,2.2,22.9,0,0,0,0,0,0,0,,07:09:00,1582286940,7.15,17:55:00,1582325700,17.92,10.77,3,3,1,1,-6,-6,,,,,,0,0,0,0,,,,
2020-02-20,-4.1,-7.59,-7.75,-11.4,,-17,77,63.4,61.5,46,-11,-13.6,-13.6,-16.2,25,15.08,14.5,4,37,31,103.52,103.36,103.33,103.15,101.3,101.15,101.12,100.95,24100,23833.3,20900,17700,2.5,2.2,2.2,2,25.8,0,0,0,0,0,0,0,0,07:11:00,1582200660,7.18,17:54:00,1582239240,17.9,10.72,2,2,-4,-4,-11,-11,,,,,,8,3.8,4,0,,,,
2020-02-19,-0.8,-3.38,-3.9,-7,,-13,66,57.4,56,46,-7.2,-10.7,-10.2,-13.2,40,21.71,23.5,7,48,30,103.17,102.81,102.65,102.14,100.97,100.63,100.48,99.99,24100,23766.7,20100,16100,2.3,2.1,2.1,2,21.9,0,0,0,0,0,0,0,1,07:12:00,1582114320,7.2,17:53:00,1582152780,17.88,10.68,2,2,-2,-2,-10,-10,,,,,,8,6.2,4.5,1,,,,
2020-02-18,5.2,1.42,1.9,-1.4,,-7,98,81.9,80.5,63,3.1,-1.5,-1.8,-6.6,34,23.96,24,14,58,27,102.15,101.45,101.52,100.89,99.99,99.31,99.38,98.76,24100,14575,12650,1200,2.6,2.2,2.4,2.1,16.1,0,0,0,0,6.8,0.2,5.6,5,07:14:00,1582028040,7.23,17:51:00,1582066260,17.85,10.62,2,2,6,7,-5,-5,,,,,,8,6.6,4.5,1,,,,
2020-02-17,-0.2,-2.83,-3.1,-6,,-12,81,69.3,66.5,52,-4.4,-7.8,-7.3,-10.2,23,14.83,13.5,4,48,9,102.79,102.54,102.46,102.12,100.61,100.36,100.28,99.96,24100,24100,24100,24100,3,2.3,2.5,2.1,21.1,0,0,0,0,0,0,0,1,07:15:00,1581941700,7.25,17:50:00,1581979800,17.83,10.58,2,2,-1,-1,-3,-3,,,,,,8,5.6,4.5,1,,,,
2020-02-16,3,0.32,0.1,-2.8,,-5,80,70.2,69,58,-3.1,-4.6,-4.7,-6.2,27,14.83,17,7,42,27,102.05,101.74,101.83,101.61,99.9,99.6,99.69,99.47,24100,24100,24100,24100,3.1,2.8,2.8,2.4,17.9,0,0,0,0,0,0,0,2,07:17:00,1581855420,7.28,17:49:00,1581893340,17.82,10.53,2,3,3,3,-8,-8,,,,,,8,6.2,4.5,1,,,,
2020-02-15,0.3,-5.2,-5.8,-11.9,,-19,84,66.1,69,54,-3.1,-10.7,-9.4,-15.8,39,24.92,26,13,58,20,103.44,102.55,102.54,101.64,101.21,100.35,100.35,99.48,24100,22025,14450,4800,2.7,2.4,2.5,2.3,23.8,0,0,0,0,0.2,0,0.2,3,07:18:00,1581769080,7.3,17:47:00,1581806820,17.78,10.48,2,3,-2,-1,-3,-2,,,,,,8,6.4,4,0,,,,
2020-02-14,-9.2,-14.37,-14.9,-20.6,,-30,66,60.5,59.5,53,-15.5,-20.5,-20.9,-26.3,26,16.54,18,10,35,15,103.54,103.28,103.01,102.49,101.28,101.03,100.78,100.28,24100,24100,24100,24100,2.9,2.5,2.4,1.9,32.9,0,0,0,0,0,0,0,7,07:20:00,1581682800,7.33,17:46:00,1581720360,17.77,10.43,2,2,-8,-8,-17,-13,,,,,,8,2.9,4,0,,,,
2020-02-13,-0.2,-5.48,-8.65,-17.1,,-25,94,82.3,77.5,61,-1.9,-8.1,-11.7,-21.4,40,16.04,21.5,3,52,32,102.35,101.14,101.48,100.61,100.15,98.99,99.32,98.48,24100,11745.8,12450,800,3.2,2.5,2.5,1.8,26.6,0,0,0,0,4,0,5,6,07:21:00,1581596460,7.35,17:45:00,1581633900,17.75,10.4,1,1,0,1,-21,-19,,,,,,8,6.9,6,4,,,,
2020-02-12,1.5,-0.79,-1.54,-4.6,,-9,76,66.8,66,56,-3.6,-6.2,-6.2,-8.8,28,18.04,18.5,9,42,19,102.09,101.71,101.54,101,99.93,99.56,99.4,98.87,24100,24100,24100,24100,3,2.7,2.6,2.3,19.5,0,0,0,0,0.4,0,0.8,3,07:22:00,1581510120,7.37,17:43:00,1581547380,17.72,10.35,2,3,2,2,-2,-2,,,,,,8,7.2,6,4,,,,
2020-02-11,2.1,-0.02,-0.09,-2.3,,-8,83,71.9,72,61,-2.9,-4.5,-4.7,-6.4,26,13.38,13,0,45,28,101.84,101.56,101.55,101.26,99.7,99.42,99.41,99.12,24100,24100,24100,24100,3,2.6,2.6,2.2,18.1,0,0,0,0,0,0,0,7,07:24:00,1581423840,7.4,17:42:00,1581460920,17.7,10.3,2,2,2,3,-6,-6,,,,,,8,7.5,6.5,5,,,,
2020-02-10,2.9,1.46,1.55,0.2,,,98,80.9,84.5,71,0.6,-1.6,-1.6,-3.7,21,15.17,14,7,30,15,102.01,101.7,101.62,101.22,99.86,99.56,99.47,99.09,24100,21191.7,14050,4000,2.6,2.3,2.3,2,16.4,0,0,0,0,0.2,0,0.2,11,07:25:00,1581337500,7.42,17:41:00,1581374460,17.68,10.27,2,2,2,3,-5,1,,,,,,8,7.4,6.5,5,,,,
2020-02-09,0.6,-3.63,-5,-10.6,,-18,98,84.3,84.5,71,-0.2,-5.9,-7.4,-14.6,31,17.46,18.5,6,45,16,103.01,102.59,102.28,101.54,100.81,100.4,100.1,99.39,24100,14837.5,12450,800,4.3,3.4,3.2,2.1,23,0,0,0,0,8.4,0,8.4,5,07:26:00,1581251160,7.43,17:39:00,1581287940,17.65,10.22,1,2,1,1,0,0,,,,,,8,7.5,6,4,,,,
2020-02-08,-7.1,-10.51,-11,-14.9,,-23,77,66,63,49,-11.7,-15.8,-15.9,-20.2,19,12.83,11.5,4,,,102.77,102.23,102.04,101.32,100.55,100.03,99.85,99.15,24100,24100,24100,24100,3.2,2.4,2.6,2.1,29,0,0,0,0,0,0,0,9,07:28:00,1581164880,7.47,17:38:00,1581201480,17.63,10.17,2,2,-7,-7,-13,-12,,,,,,7,3.1,4,1,,,,
2020-02-07,-4.3,-5.85,-6.75,-9.2,,-16,90,74.6,75.5,61,-6.8,-9.8,-10.2,-13.5,40,22.79,24,8,52,33,101.23,99.99,100.32,99.4,99.06,97.86,98.17,97.28,24100,17408.3,13050,2000,2.6,2.3,2.4,2.1,24.8,0,0,0,0,1.8,0,3,8,07:29:00,1581078540,7.48,17:37:00,1581115020,17.62,10.13,1,1,-4,-4,-16,-13,,,,,,8,7.4,7,6,,,,
2020-02-06,-3.5,-4.55,-4.5,-5.5,,-13,92,85.9,83.5,75,-5.8,-6.6,-6.7,-7.6,32,26.38,25.5,19,41,6,101.15,100.34,100.47,99.78,98.99,98.2,98.32,97.65,24100,9587.5,13050,2000,2.7,2.4,2.3,1.9,22.5,0,0,0,0,6.4,0,6.6,3,07:30:00,1580992200,7.5,17:35:00,1581028500,17.58,10.08,1,1,-2,-2,-5,-5,,,,,,8,7.4,6,4,,,,
2020-02-05,-3,-5.13,-5.6,-8.2,,-15,76,56,56.5,37,-8.6,-12.8,-12.6,-16.6,35,17.92,19.5,4,54,33,102.48,101.99,101.87,101.26,100.3,99.82,99.7,99.1,24100,23212.5,13450,2800,2.6,2.2,2.2,1.9,23.6,0,0,0,0,0.6,0,1,1,07:31:00,1580905860,7.52,17:34:00,1580942040,17.57,10.05,2,2,-3,-3,-6,-4,,,,,,8,6.3,5.5,3,,,,
2020-02-04,2.3,0.5,-1.2,-4.7,,-11,78,68.2,68,58,-2.4,-4.8,-6.2,-10.1,35,15.92,20,5,54,33,101.82,101.26,101.31,100.8,99.67,99.13,99.17,98.68,24100,24100,24100,24100,3,2.4,2.5,1.9,19.2,0,0,0,0,0,0,0,,07:33:00,1580819580,7.55,17:33:00,1580855580,17.55,10,2,2,3,3,-7,0,,,,,,8,7.8,7,6,,,,
2020-02-03,5.7,2.89,3.05,0.4,,,91,72.9,76.5,62,0.6,-1.6,-1.5,-3.6,31,15.79,15.5,0,52,30,101.14,100.89,100.67,100.19,99.01,98.77,98.55,98.08,24100,23766.7,20100,16100,3,2.3,2.5,2.1,14.9,0,0,0,0,0,0,0,2,07:34:00,1580733240,7.57,17:31:00,1580769060,17.52,9.95,2,2,6,6,0,0,,,,,,8,6,4.5,1,,,,
2020-02-02,2.1,0.16,0,-2.1,,-7,97,94,91.5,86,0.9,-0.7,-1.2,-3.3,25,15.75,16,7,32,16,100.33,99.89,99.89,99.44,98.21,97.78,97.77,97.34,24100,10562.5,12650,1200,2.6,2.2,2.2,1.9,18,0,0,0,0,4.2,0,4.2,2,07:35:00,1580646900,7.58,17:30:00,1580682600,17.5,9.92,1,1,2,3,1,1,,,,,,8,7.7,7,6,,,,
2020-02-01,1,-1.53,-1.54,-4.1,,-9,95,87.4,81,67,-1.9,-3.4,-3.3,-4.7,22,16.62,11,0,32,17,101.99,101.26,101.18,100.38,99.83,99.11,99.05,98.26,24100,14408.3,14050,4000,3.3,2.9,3,2.6,19.5,0,0,0,0,1.4,0,1.6,0,07:36:00,1580560560,7.6,17:28:00,1580596080,17.47,9.87,1,1,1,1,-2,-2,,,,,,8,7.7,5.5,3,,,,
2020-01-31,-0.2,-2.06,-1.95,-3.7,,-9,93,83.2,84.5,76,-3.4,-4.6,-5,-6.6,19,9.29,9.5,0,,,102.55,102.36,102.29,102.03,100.37,100.19,100.12,99.87,24100,20891.7,14450,4800,2.8,2.4,2.5,2.1,19.9,0,0,0,0,0.8,0,0.8,0,07:37:00,1580474220,7.62,17:27:00,1580509620,17.45,9.83,1,1,1,1,-6,-6,,,,,,8,7.5,5.5,3,,,,
2020-01-30,-1.9,-4.14,-5.1,-8.3,,-15,87,78.3,78.5,70,-4.9,-7.4,-8.1,-11.3,27,18.08,17,7,33,9,102.67,102.56,102.56,102.45,100.48,100.37,100.38,100.27,24100,22433.3,20100,16100,3.7,2.8,2.8,2,23.1,0,0,0,0,0,0,0,,07:38:00,1580387880,7.63,17:26:00,1580423160,17.43,9.8,1,1,-1,-1,-8,-8,,,,,,8,7.5,7,6,,,,
2020-01-29,-1.9,-5.13,-4.9,-7.9,,-14,83,70.2,65.5,48,-5.2,-9.9,-8.9,-12.6,24,15.75,16,8,32,4,102.66,102.39,102.31,101.96,100.47,100.22,100.14,99.81,24100,23700,21700,19300,3.9,2.6,3,2.1,22.9,0,0,0,0,0,0,0,,07:39:00,1580301540,7.65,17:24:00,1580336640,17.4,9.75,2,2,-2,-2,-12,-12,,,,,,8,4.2,4,0,,,,
2020-01-28,1.8,-0.1,-0.04,-1.9,,-7,82,71.2,71,60,-2.8,-4.8,-4.6,-6.4,26,19.46,18.5,11,37,29,101.93,101.5,101.56,101.18,99.78,99.36,99.42,99.05,24100,23700,21700,19300,2.3,2.1,2.1,1.9,18,0,0,0,0,0,0,0,0,07:40:00,1580215200,7.67,17:23:00,1580250180,17.38,9.72,1,1,1,1,-9,-9,,,,,,8,7.5,7.5,7,,,,
2020-01-27,1.3,0.69,0.6,-0.1,,,86,80,79.5,73,-1,-2.4,-2.2,-3.4,23,16.17,15.5,8,37,32,101.18,100.82,100.81,100.43,99.05,98.7,98.69,98.32,24100,23766.7,20100,16100,2.1,1.7,1.7,1.3,17.4,0,0,0,0,0,0,0,0,07:41:00,1580128860,7.68,17:22:00,1580163720,17.37,9.68,1,1,2,2,-3,-3,,,,,,8,7.4,7.5,7,,,,
2020-01-26,3.2,1.66,1.95,0.7,,,94,88.4,88,82,1.1,-0.1,-0.2,-1.5,22,16.04,14.5,7,37,20,100.75,100.58,100.6,100.44,98.63,98.47,98.48,98.33,24100,17633.3,16100,8100,1.8,1.5,1.5,1.2,16.1,0,0,0,0,1,0.8,0.2,0,07:42:00,1580042520,7.7,17:20:00,1580077200,17.33,9.63,1,1,3,3,-1,-1,,,,,,8,8,7.5,7,,,,
2020-01-25,3.6,2.5,2.54,1.5,,,98,95,93,88,3,1.8,1.6,0.1,35,18.25,22,9,55,9,101.52,101.1,101.15,100.78,99.39,98.97,99.03,98.66,19300,9429.2,10850,2400,2.3,2.1,2,1.8,15.5,0,0,0,0,8.6,8.6,0,1,07:43:00,1579956180,7.72,17:19:00,1579990740,17.32,9.6,,,2,3,0,0,,,,,,8,7.7,6,4,,,,
2020-01-24,3.7,1.57,1,-1.7,,-6,95,75.2,73.5,52,2.5,-2.5,-1.5,-5.5,39,25.46,27.5,16,54,7,102.5,102.16,102.04,101.58,100.34,100,99.89,99.45,24100,19679.2,14450,4800,3.5,2.8,2.9,2.3,17,0,0,0,0,18.6,18.6,0,4,07:43:00,1579869780,7.72,17:18:00,1579904280,17.3,9.58,1,1,2,2,0,1,,,,,,8,7.6,7,6,,,,
2020-01-23,2.3,-0.62,-1.14,-4.6,,-9,86,74.5,71.5,57,-1.6,-4.7,-4.8,-8,22,13.21,11,0,,,102.64,102.56,102.55,102.46,100.47,100.39,100.38,100.29,24100,23100,21700,19300,4,3.1,3.4,2.7,19.1,0,0,0,0,0,0,0,7,07:44:00,1579783440,7.73,17:16:00,1579817760,17.27,9.53,1,1,1,2,-1,-1,,,,,,8,7.6,7.5,7,,,,
2020-01-22,0.8,-3,-3.55,-7.9,,-13,82,73,72.5,63,-5.3,-7.2,-8.3,-11.3,35,20.62,23,11,45,19,102.87,102.71,102.73,102.59,100.68,100.53,100.55,100.41,24100,23500,21700,19300,3.2,2.9,3,2.7,21.6,0,0,0,0,0,0,0,11,07:45:00,1579697100,7.75,17:15:00,1579731300,17.25,9.5,2,2,1,1,-3,-3,,,,,,8,5.5,4,0,,,,
